Unnamed: 0,show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,month,code,tconst,averageRating,numVotes
679,s680,TV Show,The Judgement,Executive,"Lapassalal Jiravechsoontornkul, Nontanun Anchuleepradit, Thanabordee Jaiyen, Pamiga Sooksawee, Pongsathon Laiwrakoran, Nara Thepnupa, Premanan Sripanich, Tanutchai Wijitvongtong, Wasu Sansingkeaw, Arpasiri Nitipon",Thailand,2021-06-19,2018,TV-MA,1 Season,"Crime TV Shows, International TV Shows, TV Dramas","After a traumatic incident at a party makes her a target of gossip and derision, a young college student tries to change her school's toxic culture.",June,tt0000680,tt0000680,5.5,54
680,s681,TV Show,The Last Dance,Executive,"Michael Jordan, Scottie Pippen, Dennis Rodman",United States,2021-06-19,2020,TV-MA,1 Season,Docuseries,"This docuseries gives a definitive account of Michael Jordan’s career and the 1990s Chicago Bulls, packed with unaired footage from the 1997-98 season.",June,tt0000681,tt0000681,5.7,44
681,s682,TV Show,They've Gotta Have Us,Simon Frederick,"Debbie Allen, Harry Belafonte, John Boyega, Diahann Carroll, Ernest R. Dickerson, Laurence Fishburne, Nelson George, Whoopi Goldberg, Cuba Gooding Jr., LilRel Howery, Barry Jenkins, Kasi Lemmons, David Oyelowo, Robert Townsend, Jesse Williams",United Kingdom,2021-06-19,2018,TV-MA,1 Season,"British TV Shows, Docuseries","Powered by candid recollections from esteemed African-American entertainers, this docuseries traces the history of black cinema.",June,tt0000682,tt0000682,6.9,2996
682,s683,TV Show,Why Are You Like This,Executive,"Naomi Higgins, Olivia Junkeer, Wil King",Australia,2021-06-19,2021,TV-MA,1 Season,"International TV Shows, TV Comedies","Three best friends negotiate work, fun, identity politics, hookups and wild nights out in this razor-sharp satire of 20-something life in Melbourne.",June,tt0000683,tt0000683,5.6,97
684,s685,TV Show,Elite,Executive,"Danna Paola, Miguel Herrán, María Pedraza, Itzan Escamilla, Miguel Bernardeau, Jaime Lorente, Álvaro Rico, Arón Piper, Mina El Hammani, Ester Expósito, Omar Ayuso",Spain,2021-06-18,2021,TV-MA,4 Seasons,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows","When three working-class teens enroll in an exclusive private school in Spain, the clash between them and the wealthy students leads to murder.",June,tt0000685,tt0000685,5.8,48
688,s689,Movie,Kambili: The Whole 30 Yards,Kayode Kasum,"Nancy Isime, Jide Kene Achufusi, Sharon Ooja, Mawuli Gavor, Venita Akpofure, Koye Kekere Ekun, Elvina Ibru, Uzor Arukwe, Toyin Abraham",Nigeria,2021-06-18,2020,TV-14,119 min,"Comedies, International Movies, Romantic Movies","Determined to marry before she turns 30, a woman tries to change her impulsive ways and do whatever it takes to win back the boyfriend who left her.",June,tt0000689,tt0000689,6.2,60
694,s695,Movie,Aziza,Soudade Kaadan,"Caress Bashar, Abdel Moneim Amayri","Lebanon, Syria",2021-06-17,2019,TV-PG,13 min,"Comedies, Dramas, Independent Movies","This short film follows a newly displaced Syrian couple's drive around Beirut, which then morphs into a hallucinatory and nostalgic trip.",June,tt0000695,tt0000695,5.8,57
696,s697,TV Show,Black Summer,Executive,"Jaime King, Justin Chu Cary, Christine Lee, Sal Velez Jr., Kelsey Flower, Erika Hau, Edsson Morales, Gwynyth Walsh, Stafford Perry, Mustafa Alabssi","Canada, United States",2021-06-17,2021,TV-MA,2 Seasons,"TV Action & Adventure, TV Dramas, TV Horror","In the dark, early days of a zombie apocalypse, complete strangers band together to find the strength they need to survive and get back to loved ones.",June,tt0000697,tt0000697,4.7,33
698,s699,Movie,Fan Girl,Antoinette Jadaone,"Charlie Dizon, Paulo Avelino",Philippines,2021-06-17,2020,TV-MA,101 min,"Dramas, Independent Movies, International Movies",An infatuated fan finds an unexpected way to meet her celebrity crush and discovers a dark reality behind the facade of fame and her fantasy world.,June,tt0000699,tt0000699,5.9,28
699,s700,TV Show,Katla,Executive,"Guðrún Eyfjörð, Íris Tanja Flygenring, Aliette Opheim, Ingvar Sigurðsson, Þorsteinn Bachmann, Sólveig Arnarsdóttir, Björn Thors",Iceland,2021-06-17,2021,TV-MA,1 Season,"International TV Shows, TV Dramas, TV Mysteries",The catastrophic eruption of subglacial volcano Katla turns a nearby community’s world upside down as mysteries begin to emerge from the ice.,June,tt0000700,tt0000700,5.0,83
703,s704,TV Show,The Gift,Executive,"Beren Saat, Mehmet Günsür, Metin Akdülger, Melisa Şenolsun, Başak Köklükaya, Civan Canova, Tim Seyfi, Meral Çetinkaya, Hazal Türesan, Cezmi Baskın",Turkey,2021-06-17,2021,TV-MA,3 Seasons,"International TV Shows, TV Dramas, TV Mysteries",A painter in Istanbul embarks on a personal journey as she unearths universal secrets about an Anatolian archaeological site and its link to her past.,June,tt0000704,tt0000704,5.5,62
705,s706,Movie,Biking Borders,Max Jabs,"Max Jabs, Nono Konopka",Germany,2021-06-16,2019,TV-14,89 min,"Documentaries, International Movies, Sports Movies","Best friends Max and Nono bike from Berlin to Beijing, collecting donations to build a school for a unique fundraising adventure in this documentary.",June,tt0000706,tt0000706,5.2,33
708,s709,Movie,Lowriders,Ricardo de Montreuil,"Demián Bichir, Gabriel Chavarria, Theo Rossi, Melissa Benoist, Tony Revolori, Eva Longoria, Yvette Monreal, Cress Williams",United States,2021-06-16,2016,PG-13,98 min,"Dramas, Independent Movies","Caught up in the lowrider world of his father and embittered brother, an East LA graffiti artist grapples with a family feud while chasing his dreams.",June,tt0000709,tt0000709,5.5,74
711,s712,Movie,Security,Peter Chelsom,"Marco D'Amore, Maya Sansa, Silvio Muccino, Valeria Bilello, Ludovica Martino, Giulio Pranno, Tommaso Ragno, Beatrice Grannò, Antonio Zavatteri, Anna Della Rosa, Fabrizio Bentivoglio",Italy,2021-06-16,2021,TV-MA,119 min,"Dramas, International Movies, Thrillers","After the assault of a young woman in their seaside town, a security expert and his family get caught in a powerful riptide of secrets and lies.",June,tt0000712,tt0000712,5.2,22
716,s717,Movie,FTA,Francine Parker,"Jane Fonda, Donald Sutherland, Pamela Donegan, Len Chandler, Michael Alaimo, Holly Near, Paul Mooney, Rita Martinson",United States,2021-06-15,1972,TV-MA,104 min,Documentaries,"The restored documentary captures the Pacific leg of the 1971 anti-Vietnam War ""Free the Army"" comedy tour and experiences on both sides of the stage.",June,tt0000717,tt0000717,5.9,24
719,s720,TV Show,Power Rangers Dino Fury,Executive,"Russell Curry, Hunter Deno, Kai Moya, Tessa Rao, Chance Perez, Shavaughn Ruakere, Blair Strang",United States,2021-06-15,2021,TV-G,1 Season,Kids' TV,"With the prehistoric force of the dinosaurs, a new crew of Power Rangers must deal with a menacing army of alien creatures attacking Earth.",June,tt0000720,tt0000720,6.3,22
721,s722,Movie,Rogue Warfare: Death of a Nation,Mike Gunther,"Will Yun Lee, Jermaine Love, Rory Markham, Bertrand-Xavier Corbi, Katie Keene, Fernando Chien, Gina DeCesare, Michael Blalock, Stephen Lang, Chris Mulkey",United States,2021-06-15,2020,R,99 min,Action & Adventure,"As their leader recovers from trauma, a global team of elite soldiers must regroup and stop the deadly plans of an extremist mastermind within 36 hours.",June,tt0000722,tt0000722,4.7,13
723,s724,TV Show,The American Bible Challenge,Michael Simon,Jeff Foxworthy,United States,2021-06-15,2014,TV-G,1 Season,Reality TV,"Join host Jeff Foxworthy as contestants test their knowledge of all things biblical, competing to win money for the charities of their choice.",June,tt0000724,tt0000724,5.2,46
726,s727,TV Show,Metallica: Some Kind of Monster,"Joe Berlinger, Bruce Sinofsky","James Hetfield, Lars Ulrich, Kirk Hammett, Robert Trujillo",United States,2021-06-13,2014,TV-MA,1 Season,TV Shows,"This collection includes the acclaimed rock documentary about Metallica, plus a film checking in with the still-thriving group 10 years later.",June,tt0000727,tt0000727,5.5,22
733,s734,TV Show,LEGO Friends: The Power of Friendship,Executive,"Erica Mendez, Marianne Miller, Rachelle Heger, Millie O'Conner, Alexa Kahn, Doug Stone, Chris Smith, Bryce Papenbrook, Heather Downey, Chris Hackney, Ben Pronsky",Denmark,2021-06-11,2016,TV-Y7,2 Seasons,Kids' TV,"Five best friends face adventures side by side in their hometown. Zany antics, love and missteps are better with friends!",June,tt0000734,tt0000734,4.0,17
735,s736,Movie,Sarbath,Prabhakaran,"Kathir, Soori, Rahasya Gorak, Ashvatt",India,2021-06-11,2021,TV-PG,113 min,"Comedies, Dramas, International Movies","When a city man returns to his native village for his brother’s wedding, several unforeseen snags make his visit more eventful than anticipated.",June,tt0000736,tt0000736,3.6,17
736,s737,Movie,Skater Girl,Manjari Makijany,"Rachel Saanchita Gupta, Amy Maghera, Shafin Patel, Ambrish Saxena, Swati Das, Jonathan Readwin, Ankit Yadav, Anurag Arora, Vinayak Gupta, Vivek Yadav, Waheeda Rehman","United States, India",2021-06-11,2021,PG,110 min,"Children & Family Movies, Dramas, International Movies","When a teen in rural India discovers a life-changing passion for skateboarding, she faces a rough road as she follows her dream to compete.",June,tt0000737,tt0000737,4.7,38
737,s738,TV Show,Trese,Jay Oliva,"Shay Mitchell, Liza Soberano, Jon Jon Briones, Darren Criss, Manny Jacinto, Dante Basco, Nicole Scherzinger, Lou Diamond Phillips, Steve Blum","Philippines, Singapore, Indonesia",2021-06-11,2021,TV-MA,1 Season,"Anime Series, Crime TV Shows, TV Horror","In Manila, where dark supernatural forces pervade the criminal underworld, it’s up to Alexandra Trese to keep the peace — but there’s a storm brewing.",June,tt0000738,tt0000738,7.9,22
739,s740,Movie,Wish Dragon,Chris Appelhans,"Jimmy Wong, John Cho, Constance Wu, Will Yun Lee, Bobby Lee, Jimmy O. Yang, Ian Chen","China, United States, Canada",2021-06-11,2021,PG,102 min,"Children & Family Movies, Comedies",Determined teen Din is longing to reconnect with his childhood best friend when he meets a wish-granting dragon who shows him the magic of possibilities.,June,tt0000740,tt0000740,5.4,21
740,s741,Movie,A Haunted House 2,Michael Tiddes,"Marlon Wayans, Jaime Pressly, Essence Atkins, Affion Crockett, Hayes MacArthur, Rick Overton, Ashley Rickards, Cedric the Entertainer, Dave Sheridan, Missi Pyle, Gabriel Iglesias, Steele Stebbins",United States,2021-06-10,2014,R,86 min,"Comedies, Horror Movies","Grieving after a tragedy, Malcolm tries to start fresh with his new girlfriend and her kids — but supernatural shenanigans find their way back to him.",June,tt0000741,tt0000741,5.3,30
742,s743,Movie,Camellia Sisters,"Bao Nhan, Namcito","Le Khanh, Kaity Nguyen, Hong Van, Khuong Le, Hoang Dung, Anh Dung, Si Nguyen, Huyng Kien An",Vietnam,2021-06-10,2021,TV-MA,117 min,"Dramas, International Movies",Tensions rise and untold secrets surface for three royal sisters when a family treasure is stolen the night before an antique auction.,June,tt0000743,tt0000743,6.7,17
745,s746,Movie,Until Midnight,Tariq Alkazim,"Ahmad Khamis Ali, Chuka Ekweogwu, Heba Al Hamwi, Rik Aby, Merouane Ali, Khalid Al Suwaidi, Saeed Arjumand",United Arab Emirates,2021-06-10,2019,TV-14,77 min,"International Movies, Thrillers","After returning home from a work trip, a newlywed must fight off a masked intruder before his wife returns at midnight.",June,tt0000746,tt0000746,7.1,20
746,s747,Movie,Awake,Mark Raso,"Gina Rodriguez, Ariana Greenblatt, Frances Fisher, Jennifer Jason Leigh, Barry Pepper, Shamier Anderson, Finn Jones, Lucius Hoyos, Gil Bellows",United States,2021-06-09,2021,TV-MA,97 min,"Dramas, Thrillers","After a global event wipes out humanity's ability to sleep, a troubled ex-soldier fights to save her family as society and her mind spiral into chaos.",June,tt0000747,tt0000747,5.6,35
747,s748,Movie,Confusion Na Wa,Kenneth Gyang,"Ramsey Nouah, OC Ukeje, Ali Nuhu, Tunde Aladese, Gold Ikponmwosa, Tony Goodman, Nathaniel Deme, Yanchat Sankey, Lisa Pam Tok, Toyin Alabi",Nigeria,2021-06-09,2013,TV-MA,106 min,"Comedies, Dramas, International Movies",A misplaced cell phone's incriminating content becomes a prime blackmail opportunity for a pair of petty thieves who soon regret their greedy scheme.,June,tt0000748,tt0000748,5.8,30
749,s750,TV Show,L.A.’s Finest,Executive,"Jessica Alba, Gabrielle Union",United States,2021-06-09,2021,TV-MA,2 Seasons,"Crime TV Shows, TV Action & Adventure, TV Comedies","In this spinoff of the ""Bad Boys"" franchise, two police detectives team up while trying to keep their stormy pasts — and differences — from interfering.",June,tt0000750,tt0000750,5.2,17
753,s754,TV Show,"Newly Rich, Newly Poor",Executive,"Martín Karpan, Carolina Acevedo, Jhon Álex Toro, María Cecilia Botero, Andrés Toro, Andrea Noceti, Diana Neira, Hugo Gómez, Isabel Cristina Estrada, Mauricio Vélez",Colombia,2021-06-06,2007,TV-MA,1 Season,"International TV Shows, Romantic TV Shows, Spanish-Language TV Shows","After learning they were switched at birth, wealthy Andrés and working-class Brayan must adjust to the families and lifestyles they were meant to have.",June,tt0000754,tt0000754,7.0,76
754,s755,Movie,A Private War,Matthew Heineman,"Rosamund Pike, Jamie Dornan, Tom Hollander, Stanley Tucci, Nikki Amuka-Bird, Faye Marsay, Greg Wise, Corey Johnson, Raad Rawi, Jesuthasan Antonythasan","United Kingdom, United States",2021-06-05,2018,R,110 min,"Dramas, Independent Movies","In this biopic, war correspondent Marie Colvin risks it all to bring back the truth from the frontlines, despite the toll it takes on her own life.",June,tt0000755,tt0000755,5.7,239
755,s756,Movie,Kitty Love: An Homage to Cats,Executive,Nicolette Kluijver,Netherlands,2021-06-05,2021,TV-G,61 min,"Children & Family Movies, Documentaries, International Movies","Famous feline Abatutu presents this charming celebration of cats, showcasing their finest and friskiest moments with a collection of home videos.",June,tt0000756,tt0000756,5.2,157
757,s758,Movie,Breaking Boundaries: The Science Of Our Planet,Jonathan Clay,"David Attenborough, Johan Rockström",United States,2021-06-04,2021,TV-PG,74 min,Documentaries,David Attenborough and scientist Johan Rockström examine Earth's biodiversity collapse and how this crisis can still be averted.,June,tt0000758,tt0000758,5.8,32
758,s759,TV Show,Feel Good,Ally Pankiw,"Mae Martin, Charlotte Ritchie, Lisa Kudrow, Sophie Thompson, Tom Andrews, Tobi Bamtefa, Phil Burgers, Ophelia Lovibond, Adrian Lukis, Ritu Arya, Ramon Tikaram",United Kingdom,2021-06-04,2021,TV-MA,2 Seasons,"Romantic TV Shows, TV Comedies, TV Dramas","Stand-up comic Mae Martin navigates a passionate, messy new relationship with her girlfriend, George, while dealing with the challenges of sobriety.",June,tt0000759,tt0000759,6.8,14
763,s764,TV Show,Sweet Tooth,Executive,"Nonso Anozie, Christian Convery, Adeel Akhtar, Stefania LaVie Owen, Dania Ramirez, Aliza Vellani, Will Forte, James Brolin, Neil Sandilands, Mia Artemis",United States,2021-06-04,2021,TV-14,1 Season,"TV Action & Adventure, TV Dramas, TV Sci-Fi & Fantasy","On a perilous adventure across a post-apocalyptic world, a lovable boy who's half-human and half-deer searches for a new beginning with a gruff protector.",June,tt0000764,tt0000764,5.5,152
764,s765,Movie,Trippin' with the Kandasamys,Jayan Moodley,"Jailoshini Naidoo, Maeshni Naicker, Madhushan Singh, Mishqah Parthiephal, Koobeshan Naidoo, Yugan Naidoo, Mariam Bassa, Uraysha Ramrachia",South Africa,2021-06-04,2021,TV-14,94 min,"Comedies, International Movies, Romantic Movies","To rekindle their marriages, best friends-turned-in-laws Shanthi and Jennifer plan a couples' getaway. But it comes with all kinds of surprises.",June,tt0000765,tt0000765,5.6,17
766,s767,Movie,Alan Saldaña: Locked Up,Alex Díaz,Alan Saldaña,Mexico,2021-06-03,2021,TV-MA,49 min,Stand-Up Comedy,"Mexican comedian Alan Saldaña is back, poking gentle fun at himself and parceling advice, especially about how to stay married and how to be parents.",June,tt0000767,tt0000767,6.4,26
767,s768,TV Show,Creator's File: GOLD,Executive,"Ryuji Akiyama, Ryusei Yokohama, Yumi Adachi, Ai Tominaga, Mei Nagano, Aki Yashiro, Kyary Pamyu Pamyu, Akira Nakao, Shino Ikenami, Joe Odagiri",Japan,2021-06-03,2021,TV-14,1 Season,"International TV Shows, TV Comedies","Comedian Ryuji Akiyama satirizes top “creators” in Japan with a deadpan, unerring eye for humor, with help from some surprising celebrity guest stars.",June,tt0000768,tt0000768,6.3,10
768,s769,Movie,Dancing Queens,Helena Bergström,"Molly Nutley, Fredrik Quiñones, Marie Göranzon, Mattias Nordkvist, Claes Malmberg, Christopher Wollter, Emil Almén, Razmus Nyström, André Christenson, Louie Indriana, Max Ulveson",Sweden,2021-06-03,2021,TV-MA,111 min,"Comedies, Dramas, International Movies","A dancer who gets a job cleaning at a struggling drag club dreams of being in the show, and her talent catches an ambitious choreographer's eye.",June,tt0000769,tt0000769,5.3,184
